,country_id,country,year,main_mean,actuals_last_12months,predicted_change_in_percent,predicted_violence_category
171,180,Solomon Is.,2025,0.1686,0.0,,low
172,6,Tonga,2025,0.1676,0.0,,low
173,171,New Zealand,2025,0.1669,0.0,,low
174,22,St. Vincent and the Grenadines,2025,0.1655,0.0,,low
175,40,Cape Verde,2025,0.1637,0.0,,low
176,114,Lithuania,2025,0.1631,0.0,,low
177,109,Switzerland,2025,0.1617,0.0,,low
178,37,Iceland,2025,0.1606,0.0,,low
179,174,Seychelles,2025,0.1597,0.0,,low
180,90,Cyprus,2025,0.15489999999999998,0.0,,low
181,107,Luxembourg,2025,0.15209999999999999,0.0,,low
182,176,Timor Leste,2025,0.1516,0.0,,low
183,87,Malta,2025,0.14679999999999999,0.0,,low
184,18,Barbados,2025,0.1466,0.0,,low
185,152,Marshall Is.,2025,0.1451,0.0,,low
186,144,Palau,2025,0.1445,0.0,,low
187,153,Micronesia,2025,0.1413,0.0,,low
188,86,Macedonia,2025,0.1411,0.0,,low
189,231,Montenegro,2025,0.1396,0.0,,low
190,111,Estonia,2025,0.1354,0.0,,low
