,country_id,country,year,main_mean,actuals_last_12months,predicted_change_in_percent,predicted_violence_category
141,182,Vanuatu,2026,0.4011,0.0,,no-conflict
142,178,Nauru,2026,0.4008,0.0,,no-conflict
143,174,Seychelles,2026,0.4005,0.0,,no-conflict
144,168,Fiji,2026,0.4,0.0,,no-conflict
145,48,Guinea,2026,0.3973,0.0,,no-conflict
146,139,Bhutan,2026,0.3906,0.0,,no-conflict
147,158,Zimbabwe,2026,0.3492,0.0,,no-conflict
148,52,Senegal,2026,0.3455,0.0,,no-conflict
149,148,Laos,2026,0.33940000000000003,0.0,,no-conflict
150,205,Malaysia,2026,0.3263,0.0,,no-conflict
151,123,Uzbekistan,2026,0.3224,0.0,,no-conflict
152,122,Turkmenistan,2026,0.3199,0.0,,no-conflict
153,127,Bahrain,2026,0.2984,0.0,,no-conflict
154,92,Georgia,2026,0.2912,0.0,,no-conflict
155,105,France,2026,0.2748,0.0,,no-conflict
156,104,Belgium,2026,0.2701,0.0,,no-conflict
157,160,Lesotho,2026,0.26739999999999997,0.0,,no-conflict
158,129,Kuwait,2026,0.2333,0.0,,no-conflict
159,135,Nepal,2026,0.21660000000000001,0.0,,no-conflict
160,116,Romania,2026,0.1964,0.0,,no-conflict
161,163,South Africa,2026,0.1887,0.0,,no-conflict
162,86,Macedonia,2026,0.1855,0.0,,no-conflict
163,31,El Salvador,2026,0.1811,0.0,,no-conflict
164,46,Spain,2026,0.1766,0.0,,no-conflict
165,39,United Kingdom,2026,0.1717,0.0,,no-conflict
166,121,Sri Lanka,2026,0.16570000000000001,0.0,,no-conflict
167,83,Bosnia and Herzegovina,2026,0.1613,0.0,,no-conflict
168,232,Kosovo,2026,0.1557,0.0,,no-conflict
169,231,Montenegro,2026,0.1471,0.0,,no-conflict
170,27,Belize,2026,0.1235,0.0,,no-conflict
171,115,Moldova,2026,0.1207,0.0,,no-conflict
172,184,Germany,2026,0.1182,0.0,,no-conflict
173,53,Sierra Leone,2026,0.113,0.0,,no-conflict
174,98,Czech Republic,2026,0.1081,0.0,,no-conflict
175,170,Namibia,2026,0.1062,0.0,,no-conflict
176,43,Liberia,2026,0.1062,0.0,,no-conflict
177,233,Serbia,2026,0.1057,0.0,,no-conflict
178,113,Latvia,2026,0.104,0.0,,no-conflict
179,102,Slovakia,2026,0.1036,0.0,,no-conflict
180,84,Croatia,2026,0.1022,0.0,,no-conflict
181,114,Lithuania,2026,0.1016,0.0,,no-conflict
182,103,Slovenia,2026,0.0999,0.0,,no-conflict
183,111,Estonia,2026,0.0986,0.0,,no-conflict
184,35,Antigua and Barbuda,2026,0.0985,0.0,,no-conflict
185,176,Timor Leste,2026,0.0967,0.0,,no-conflict
186,140,Brunei,2026,0.0927,0.0,,no-conflict
187,152,Marshall Is.,2026,0.0926,0.0,,no-conflict
188,153,Micronesia,2026,0.0926,0.0,,no-conflict
189,144,Palau,2026,0.0926,0.0,,no-conflict
190,36,St. Kitts and Nevis,2026,0.0926,0.0,,no-conflict
