,country_id,country,year,main_mean,actuals_last_12months,predicted_change_in_percent,predicted_violence_category
138,66,Sweden,2026,0.1144,0.0,,no-conflict
139,34,Panama,2026,0.1082,0.0,,no-conflict
140,173,Mauritius,2026,0.1016,0.0,,no-conflict
141,233,Serbia,2026,0.0997,0.0,,no-conflict
142,160,Lesotho,2026,0.0996,0.0,,no-conflict
143,29,Costa Rica,2026,0.0968,0.0,,no-conflict
144,84,Croatia,2026,0.0948,0.0,,no-conflict
145,231,Montenegro,2026,0.0933,0.0,,no-conflict
146,35,Antigua and Barbuda,2026,0.0925,0.0,,no-conflict
147,6,Tonga,2026,0.0922,0.0,,no-conflict
148,146,South Korea,2026,0.0912,0.0,,no-conflict
149,86,Macedonia,2026,0.09029999999999999,0.0,,no-conflict
150,22,St. Vincent and the Grenadines,2026,0.0876,0.0,,no-conflict
151,102,Slovakia,2026,0.0858,0.0,,no-conflict
152,170,Namibia,2026,0.0854,0.0,,no-conflict
153,26,Bahamas,2026,0.0834,0.0,,no-conflict
154,5,Samoa,2026,0.0802,0.0,,no-conflict
155,154,Botswana,2026,0.0789,0.0,,no-conflict
156,21,St. Lucia,2026,0.0711,0.0,,no-conflict
157,36,St. Kitts and Nevis,2026,0.0704,0.0,,no-conflict
158,118,Maldives,2026,0.0681,0.0,,no-conflict
159,38,Ireland,2026,0.0672,0.0,,no-conflict
160,140,Brunei,2026,0.0669,0.0,,no-conflict
161,87,Malta,2026,0.0639,0.0,,no-conflict
162,40,Cape Verde,2026,0.0636,0.0,,no-conflict
163,142,Japan,2026,0.0623,0.0,,no-conflict
164,115,Moldova,2026,0.0613,0.0,,no-conflict
165,54,The Gambia,2026,0.0603,0.0,,no-conflict
166,82,Albania,2026,0.06,0.0,,no-conflict
167,144,Palau,2026,0.0595,0.0,,no-conflict
168,80,Sao Tome and Principe,2026,0.0584,0.0,,no-conflict
169,43,Liberia,2026,0.0554,0.0,,no-conflict
170,180,Solomon Is.,2026,0.055099999999999996,0.0,,no-conflict
171,153,Micronesia,2026,0.0506,0.0,,no-conflict
172,53,Sierra Leone,2026,0.0505,0.0,,no-conflict
173,85,Italy,2026,0.0487,0.0,,no-conflict
174,152,Marshall Is.,2026,0.0474,0.0,,no-conflict
175,174,Seychelles,2026,0.0465,0.0,,no-conflict
176,83,Bosnia and Herzegovina,2026,0.0409,0.0,,no-conflict
177,18,Barbados,2026,0.0342,0.0,,no-conflict
178,45,Portugal,2026,0.0334,0.0,,no-conflict
179,176,Timor Leste,2026,0.0331,0.0,,no-conflict
180,107,Luxembourg,2026,0.0309,0.0,,no-conflict
181,113,Latvia,2026,0.0304,0.0,,no-conflict
182,109,Switzerland,2026,0.028,0.0,,no-conflict
183,114,Lithuania,2026,0.0279,0.0,,no-conflict
184,108,Netherlands,2026,0.0266,0.0,,no-conflict
185,37,Iceland,2026,0.0264,0.0,,no-conflict
186,90,Cyprus,2026,0.024999999999999998,0.0,,no-conflict
187,98,Czech Republic,2026,0.0246,0.0,,no-conflict
188,111,Estonia,2026,0.0202,0.0,,no-conflict
189,103,Slovenia,2026,0.0192,0.0,,no-conflict
190,171,New Zealand,2026,0.0139,0.0,,no-conflict
