,country_id,country,year,main_mean,actuals_last_12months,predicted_change_in_percent,predicted_violence_category
148,181,Tuvalu,2026,0.0698,0.0,,no-conflict
149,36,St. Kitts and Nevis,2026,0.0692,0.0,,no-conflict
150,84,Croatia,2026,0.0688,0.0,,no-conflict
151,173,Mauritius,2026,0.0639,0.0,,no-conflict
152,231,Montenegro,2026,0.0637,0.0,,no-conflict
153,66,Sweden,2026,0.0634,0.0,,no-conflict
154,144,Palau,2026,0.0607,0.0,,no-conflict
155,21,St. Lucia,2026,0.0605,0.0,,no-conflict
156,140,Brunei,2026,0.060200000000000004,0.0,,no-conflict
157,22,St. Vincent and the Grenadines,2026,0.058499999999999996,0.0,,no-conflict
158,6,Tonga,2026,0.0579,0.0,,no-conflict
159,115,Moldova,2026,0.057,0.0,,no-conflict
160,102,Slovakia,2026,0.056999999999999995,0.0,,no-conflict
161,43,Liberia,2026,0.055,0.0,,no-conflict
162,146,South Korea,2026,0.0542,0.0,,no-conflict
163,87,Malta,2026,0.0524,0.0,,no-conflict
164,5,Samoa,2026,0.052199999999999996,0.0,,no-conflict
165,153,Micronesia,2026,0.0516,0.0,,no-conflict
166,180,Solomon Is.,2026,0.0508,0.0,,no-conflict
167,152,Marshall Is.,2026,0.0481,0.0,,no-conflict
168,53,Sierra Leone,2026,0.0429,0.0,,no-conflict
169,142,Japan,2026,0.0424,0.0,,no-conflict
170,83,Bosnia and Herzegovina,2026,0.0412,0.0,,no-conflict
171,38,Ireland,2026,0.0406,0.0,,no-conflict
172,118,Maldives,2026,0.0393,0.0,,no-conflict
173,85,Italy,2026,0.038400000000000004,0.0,,no-conflict
174,176,Timor Leste,2026,0.036899999999999995,0.0,,no-conflict
175,40,Cape Verde,2026,0.0341,0.0,,no-conflict
176,111,Estonia,2026,0.033100000000000004,0.0,,no-conflict
177,113,Latvia,2026,0.0319,0.0,,no-conflict
179,80,Sao Tome and Principe,2026,0.0293,0.0,,no-conflict
178,174,Seychelles,2026,0.0293,0.0,,no-conflict
180,98,Czech Republic,2026,0.0264,0.0,,no-conflict
181,45,Portugal,2026,0.025400000000000002,0.0,,no-conflict
182,18,Barbados,2026,0.0249,0.0,,no-conflict
183,108,Netherlands,2026,0.022600000000000002,0.0,,no-conflict
184,114,Lithuania,2026,0.0206,0.0,,no-conflict
185,37,Iceland,2026,0.0165,0.0,,no-conflict
186,103,Slovenia,2026,0.015099999999999999,0.0,,no-conflict
187,107,Luxembourg,2026,0.013,0.0,,no-conflict
188,109,Switzerland,2026,0.013,0.0,,no-conflict
189,90,Cyprus,2026,0.0097,0.0,,no-conflict
190,171,New Zealand,2026,0.0095,0.0,,no-conflict
